id|matter|injection_params|weight|size|is_defect|platemark|type|price_before_takeoff|price_after_discount
П7302-002К94|Золото|None|2.17|22,5|0|375|obruchalnye|930|418.50
П7302-002К94|Золото|None|2.17|22,5|0|375|obruchalnye|930|418.50
П7302-002К94|Золото|None|2.18|22,5|0|375|obruchalnye|934.28|420.43
П7302-002К94|Золото|None|2.18|22,5|0|375|obruchalnye|934.28|420.43
П7302-002К94|Золото|None|2.18|22,5|0|375|obruchalnye|934.28|420.43
П7302-002К94|Золото|None|2.18|22,5|0|375|obruchalnye|934.28|420.43
П7302-002К94|Золото|None|2.19|22,5|0|375|obruchalnye|907.3|408.29
П7302-002К94|Золото|None|2.21|23|0|375|obruchalnye|947.14|426.21
П7302-002К94|Золото|None|1.56|15,5|0|375|obruchalnye|646.29|290.83
П7302-002К94|Золото|None|1.56|15,5|0|375|obruchalnye|668.57|300.86
П7302-002К94|Золото|None|1.56|15,5|0|375|obruchalnye|646.29|290.83
П7302-002К94|Золото|None|1.56|15,5|0|375|obruchalnye|646.29|290.83
П7302-002К94|Золото|None|1.58|16|0|375|obruchalnye|654.58|294.56
П7302-002К94|Золото|None|1.58|16|0|375|obruchalnye|654.58|294.56
П7302-002К94|Золото|None|1.58|16|0|375|obruchalnye|654.58|294.56
П7302-002К94|Золото|None|1.59|16|0|375|obruchalnye|658.72|296.42
П7302-002К94|Золото|None|1.59|16|0|375|obruchalnye|658.72|296.42
П7302-002К94|Золото|None|1.59|16|0|375|obruchalnye|658.72|296.42
П7302-002К94|Золото|None|1.6|16|0|375|obruchalnye|662.86|298.29
П7302-002К94|Золото|None|1.6|16,5|0|375|obruchalnye|685.71|308.57
П7302-002К94|Золото|None|1.6|16,5|0|375|obruchalnye|685.71|308.57
П7302-002К94|Золото|None|1.6|16,5|0|375|obruchalnye|685.71|308.57
П7302-002К94|Золото|None|1.65|17|0|375|obruchalnye|683.58|307.61
П7302-002К94|Золото|None|1.66|17|0|375|obruchalnye|687.72|309.47
П7302-002К94|Золото|None|1.66|17|0|375|obruchalnye|711.43|320.14
П7302-002К94|Золото|None|1.71|17,5|0|375|obruchalnye|732.85|329.78
П7302-002К94|Золото|None|1.71|17,5|0|375|obruchalnye|732.85|329.78
П7302-002К94|Золото|None|1.72|17,5|0|375|obruchalnye|737.14|331.71
П7302-002К94|Золото|None|1.72|17,5|0|375|obruchalnye|712.58|320.66
П7302-002К94|Золото|None|1.72|17,5|0|375|obruchalnye|712.58|320.66
П7302-002К94|Золото|None|1.75|18|0|375|obruchalnye|725.01|326.25
П7302-002К94|Золото|None|1.77|18|0|375|obruchalnye|733.29|329.98
П7302-002К94|Золото|None|1.77|18|0|375|obruchalnye|758.57|341.36
П7302-002К94|Золото|None|1.77|18|0|375|obruchalnye|758.57|341.36
П7302-002К94|Золото|None|1.77|18|0|375|obruchalnye|733.29|329.98
П7302-002К94|Золото|None|1.78|18|0|375|obruchalnye|737.44|331.85
П7302-002К94|Золото|None|1.79|18|0|375|obruchalnye|741.58|333.71
П7302-002К94|Золото|None|1.79|18|0|375|obruchalnye|767.14|345.21
П7302-002К94|Золото|None|1.79|18,5|0|375|obruchalnye|741.58|333.71
П7302-002К94|Золото|None|1.79|18,5|0|375|obruchalnye|767.14|345.21
П7302-002К94|Золото|None|1.8|18,5|0|375|obruchalnye|771.43|347.14
П7302-002К94|Золото|None|1.8|18,5|0|375|obruchalnye|771.43|347.14
П7302-002К94|Золото|None|1.8|18,5|0|375|obruchalnye|771.43|347.14
П7302-002К94|Золото|None|1.8|18,5|0|375|obruchalnye|745.72|335.57
П7302-002К94|Золото|None|1.8|18,5|0|375|obruchalnye|771.43|347.14
П7302-002К94|Золото|None|1.8|18,5|0|375|obruchalnye|771.43|347.14
П7302-002К94|Золото|None|1.8|19|0|375|obruchalnye|771.43|347.14
П7302-002К94|Золото|None|1.81|18,5|0|375|obruchalnye|775.71|349.07
П7302-002К94|Золото|None|1.81|18,5|0|375|obruchalnye|775.71|349.07
П7302-002К94|Золото|None|1.81|19|0|375|obruchalnye|775.71|349.07
П7302-002К94|Золото|None|1.81|19|0|375|obruchalnye|775.71|349.07
П7302-002К94|Золото|None|1.82|19|0|375|obruchalnye|780|351.00
П7302-002К94|Золото|None|1.82|19|0|375|obruchalnye|780|351.00
П7302-002К94|Золото|None|1.87|19|0|375|obruchalnye|801.43|360.64
П7302-002К94|Золото|None|1.89|20|0|375|obruchalnye|810|364.50
П7302-002К94|Золото|None|1.89|20|0|375|obruchalnye|810|364.50
П7302-002К94|Золото|None|1.9|19,5|0|375|obruchalnye|814.28|366.43
П7302-002К94|Золото|None|1.9|19,5|0|375|obruchalnye|787.15|354.22
П7302-002К94|Золото|None|1.9|19,5|0|375|obruchalnye|787.15|354.22
П7302-002К94|Золото|None|1.93|20|0|375|obruchalnye|827.14|372.21
П7302-002К94|Золото|None|1.93|20|0|375|obruchalnye|827.14|372.21
П7302-002К94|Золото|None|1.93|20|0|375|obruchalnye|827.14|372.21
П7302-002К94|Золото|None|1.93|20|0|375|obruchalnye|827.14|372.21
П7302-002К94|Золото|None|1.93|20|0|375|obruchalnye|827.14|372.21
П7302-002К94|Золото|None|1.93|20|0|375|obruchalnye|827.14|372.21
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|820.29|369.13
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|820.29|369.13
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|20,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.99|20|0|375|obruchalnye|824.44|371.00
П7302-002К94|Золото|None|2.01|21|0|375|obruchalnye|861.43|387.64
П7302-002К94|Золото|None|2.01|21|0|375|obruchalnye|861.43|387.64
П7302-002К94|Золото|None|2.01|21|0|375|obruchalnye|861.43|387.64
П7302-002К94|Золото|None|2.03|21|0|375|obruchalnye|870|391.50
П7302-002К94|Золото|None|2.03|21|0|375|obruchalnye|870|391.50
П7302-002К94|Золото|None|2.03|21|0|375|obruchalnye|870|391.50
П7302-002К94|Золото|None|2.04|20,5|0|375|obruchalnye|845.15|380.32
П7302-002К94|Золото|None|2.04|21|0|375|obruchalnye|874.28|393.43
П7302-002К94|Золото|None|2.05|21|0|375|obruchalnye|849.29|382.18
П7302-002К94|Золото|None|2.05|21|0|375|obruchalnye|878.57|395.36
П7302-002К94|Золото|None|2.05|21|0|375|obruchalnye|849.29|382.18
П7302-002К94|Золото|None|2.05|21|0|375|obruchalnye|878.57|395.36
П7302-002К94|Золото|None|2.05|21|0|375|obruchalnye|878.57|395.36
П7302-002К94|Золото|None|2.05|21|0|375|obruchalnye|878.57|395.36
П7302-002К94|Золото|None|2.06|21|0|375|obruchalnye|853.44|384.05
П7302-002К94|Золото|None|2.06|21|0|375|obruchalnye|882.85|397.28
П7302-002К94|Золото|None|2.08|21,5|0|375|obruchalnye|861.72|387.77
П7302-002К94|Золото|None|2.13|21,5|0|375|obruchalnye|882.44|397.10
П7302-002К94|Золото|None|2.16|22|0|375|obruchalnye|894.87|402.69
П7302-002К94|Золото|None|2.16|22|0|375|obruchalnye|894.87|402.69
П7302-002К94|Золото|None|2.17|22|0|375|obruchalnye|899.01|404.55
П7302-002К94|Золото|None|2.22|23|0|375|obruchalnye|951.43|428.14
П7302-002К94|Золото|None|2.22|23|0|375|obruchalnye|919.72|413.87
П7302-002К94|Золото|None|2.22|23|0|375|obruchalnye|951.43|428.14
П7302-002К94|Золото|None|2.23|23|0|375|obruchalnye|955.71|430.07
П7302-002К94|Золото|None|2.23|23|0|375|obruchalnye|955.71|430.07
П7302-002К94|Золото|None|2.23|23|0|375|obruchalnye|955.71|430.07
П7302-002К94|Золото|None|2.23|23|0|375|obruchalnye|955.71|430.07
П7302-002К94|Золото|None|2.25|23|0|375|obruchalnye|932.15|419.47
П7302-002К94|Золото|None|1.95|20|0|375|obruchalnye|807.87|363.54
П7302-002К94|Золото|None|1.95|20|0|375|obruchalnye|807.87|363.54
П7302-002К94|Золото|None|2|20,5|0|375|obruchalnye|828.58|372.86
П7302-002К94|Золото|None|1.98|20|0|375|obruchalnye|820.29|369.13
П7302-002К94|Золото|None|1.47|15|0|375|obruchalnye|609.01|274.05
П7302-002К94|Золото|None|1.47|15|0|375|obruchalnye|630|283.50
П7302-002К94|Золото|None|1.47|15|0|375|obruchalnye|630|283.50
П7302-002К94|Золото|None|1.47|15|0|375|obruchalnye|630|283.50
П7302-002К94|Золото|None|1.48|15|0|375|obruchalnye|613.15|275.92
П7302-002К94|Золото|None|1.51|15|0|375|obruchalnye|647.14|291.21
П7302-002К94|Золото|None|1.54|15|0|375|obruchalnye|638.01|287.10
П7302-002К94|Золото|None|1.54|15|0|375|obruchalnye|638.01|287.10
П7302-002К94|Золото|None|1.54|15|0|375|obruchalnye|638.01|287.10
П7302-002К94|Золото|None|1.54|15|0|375|obruchalnye|660|297.00
П7302-002К94|Золото|None|1.54|15|0|375|obruchalnye|660|297.00
П7302-002К94|Золото|None|2.26|23|0|375|obruchalnye|936.3|421.34
П7302-002К94|Золото|None|2.26|23|0|375|obruchalnye|936.3|421.34
П7302-002К94|Золото|None|2.02|20,5|0|375|obruchalnye|836.87|376.59
П7302-002К94|Золото|None|1.64|16,5|0|375|obruchalnye|702.85|316.28
П7302-002К94|Золото|None|1.64|16,5|0|375|obruchalnye|702.85|316.28
П7302-002К94|Золото|None|1.92|19|0|375|obruchalnye|795.44|357.95
П7302-002К94|Золото|None|1.92|19|0|375|obruchalnye|795.44|357.95
П7302-002К94|Золото|None|1.93|19|0|375|obruchalnye|799.58|359.81
П7302-002К94|Золото|None|1.7|17|0|375|obruchalnye|704.29|316.93
П7302-002К94|Золото|None|1.7|17|0|375|obruchalnye|704.29|316.93
П7302-002К94|Золото|None|1.82|18,5|0|375|obruchalnye|780|351.00
П7302-002К94|Золото|None|1.82|18,5|0|375|obruchalnye|780|351.00
П7302-002К94|Золото|None|1.65|16,5|0|375|obruchalnye|683.58|307.61
П7302-002К94|Золото|None|2.14|21,5|0|375|obruchalnye|886.58|398.96
П7302-002К94|Золото|None|1.99|20,5|0|375|obruchalnye|852.85|383.78
П7302-002К94|Золото|None|1.99|20,5|0|375|obruchalnye|852.85|383.78
П7302-002К94|Золото|None|1.69|17,5|0|375|obruchalnye|724.28|325.93
П7302-002К94|Золото|None|1.69|17,5|0|375|obruchalnye|724.28|325.93
П7302-002К94|Золото|None|1.68|17,5|0|375|obruchalnye|983.99|442.80
П7302-002К94|Золото|None|1.68|17,5|0|375|obruchalnye|720|324.00
П7302-002К94|Золото|None|1.68|17,5|0|375|obruchalnye|720|324.00
П7302-002К94|Золото|None|1.55|15,5|0|375|obruchalnye|664.28|298.93
П7302-002К94|Золото|None|1.55|15,5|0|375|obruchalnye|642.15|288.97
П7302-002К94|Золото|None|1.78|18,5|0|375|obruchalnye|737.44|331.85
П7302-002К94|Золото|None|1.78|18,5|0|375|obruchalnye|762.85|343.28
П7302-002К94|Золото|None|1.46|15|0|375|obruchalnye|625.71|281.57
П7302-002К94|Золото|None|2.13|22,5|0|375|obruchalnye|882.44|397.10
П7302-002К94|Золото|None|1.99|21|0|375|obruchalnye|1165.56|524.50
П7302-002К94|Золото|None|1.99|21|0|375|obruchalnye|852.85|383.78
П7302-002К94|Золото|None|2.03|20,5|0|375|obruchalnye|841.01|378.45
П7302-002К94|Золото|None|2.03|20,5|0|375|obruchalnye|841.01|378.45
П7302-002К94|Золото|None|1.66|16,5|0|375|obruchalnye|687.72|309.47
П7302-002К94|Золото|None|1.66|16,5|0|375|obruchalnye|711.43|320.14
П7302-002К94|Золото|None|1.73|18|0|375|obruchalnye|741.43|333.64
П7302-002К94|Золото|None|1.73|18|0|375|obruchalnye|741.43|333.64
П7302-002К94|Золото|None|1.73|18|0|375|obruchalnye|741.43|333.64
П7302-002К94|Золото|None|1.74|17|0|375|obruchalnye|720.86|324.39
П7302-002К94|Золото|None|1.5|15,5|0|375|obruchalnye|642.86|289.29
П7302-002К94|Золото|None|1.5|15,5|0|375|obruchalnye|642.86|289.29
П7302-002К94|Золото|None|2.08|21|0|375|obruchalnye|861.72|387.77
П7302-002К94|Золото|None|2.08|21|0|375|obruchalnye|861.72|387.77
П7302-002К94|Золото|None|2.08|21|0|375|obruchalnye|861.72|387.77
П7302-002К94|Золото|None|2.24|23|0|375|obruchalnye|960|432.00
П7302-002К94|Золото|None|2.24|23|0|375|obruchalnye|960|432.00
П7302-002К94|Золото|None|2.24|23|0|375|obruchalnye|928.01|417.60
П7302-002К94|Золото|None|2.24|23|0|375|obruchalnye|960|432.00
П7302-002К94|Золото|None|2.24|23|0|375|obruchalnye|960|432.00
П7302-002К94|Золото|None|2.24|23|0|375|obruchalnye|960|432.00
П7302-002К94|Золото|None|1.62|16|0|375|obruchalnye|671.15|302.02
П7302-002К94|Золото|None|1.67|16,5|0|375|obruchalnye|691.86|311.34
П7302-002К94|Золото|None|1.86|19,5|0|375|obruchalnye|770.58|346.76
П7302-002К94|Золото|None|1.87|19,5|0|375|obruchalnye|801.43|360.64
П7302-002К94|Золото|None|1.87|19,5|0|375|obruchalnye|801.43|360.64
П7302-002К94|Золото|None|1.85|19|0|375|obruchalnye|1083.56|487.60
П7302-002К94|Золото|None|1.85|19|0|375|obruchalnye|792.85|356.78
П7302-002К94|Золото|None|1.85|19|0|375|obruchalnye|792.85|356.78
П7302-002К94|Золото|None|1.85|19|0|375|obruchalnye|766.44|344.90
П7302-002К94|Золото|None|1.86|19|0|375|obruchalnye|797.14|358.71
П7302-002К94|Золото|None|1.68|16,5|0|375|obruchalnye|696.01|313.20
П7302-002К94|Золото|None|1.75|18,5|0|375|obruchalnye|725.01|326.25
П7302-002К94|Золото|None|1.71|17|0|375|obruchalnye|708.44|318.80
П7302-002К94|Золото|None|1.76|17,5|0|375|obruchalnye|729.15|328.12
П7302-002К94|Золото|None|1.76|17,5|0|375|obruchalnye|729.15|328.12
П7302-002К94|Золото|None|1.76|17,5|0|375|obruchalnye|729.15|328.12
П7302-002К94|Золото|None|1.61|16|0|375|obruchalnye|690|310.50
П7302-002К94|Золото|None|1.61|16|0|375|obruchalnye|690|310.50
П7302-002К94|Золото|None|1.61|16|0|375|obruchalnye|690|310.50
П7302-002К94|Золото|None|1.77|17,5|0|375|obruchalnye|733.29|329.98
П7302-002К94|Золото|None|1.77|17,5|0|375|obruchalnye|733.29|329.98
П7302-002К94|Золото|None|1.78|17,5|0|375|obruchalnye|737.44|331.85
П7302-002К94|Золото|None|1.88|19,5|0|375|obruchalnye|805.71|362.57
П7302-002К94|Золото|None|1.88|19,5|0|375|obruchalnye|805.71|362.57
П7302-002К94|Золото|None|1.88|19,5|0|375|obruchalnye|805.71|362.57
П7302-002К94|Золото|None|1.88|19,5|0|375|obruchalnye|805.71|362.57
П7302-002К94|Золото|None|1.88|19,5|0|375|obruchalnye|778.87|350.49
П7302-002К94|Золото|None|1.88|19,5|0|375|obruchalnye|805.71|362.57
П7302-002К94|Золото|None|1.88|19,5|0|375|obruchalnye|805.71|362.57
П7302-002К94|Золото|None|1.85|19,5|0|375|obruchalnye|792.85|356.78
П7302-002К94|Золото|None|2|20|0|375|obruchalnye|828.58|372.86
П7302-002К94|Золото|None|2|20|0|375|obruchalnye|828.58|372.86
П7302-002К94|Золото|None|2.05|20,5|0|375|obruchalnye|849.29|382.18
П7302-002К94|Золото|None|1.71|18|0|375|obruchalnye|708.44|318.80
П7302-002К94|Золото|None|1.71|18|0|375|obruchalnye|732.85|329.78
П7302-002К94|Золото|None|1.71|18|0|375|obruchalnye|708.44|318.80
П7302-002К94|Золото|None|1.71|18|0|375|obruchalnye|732.85|329.78
П7302-002К94|Золото|None|1.72|18|0|375|obruchalnye|737.14|331.71
П7302-002К94|Золото|None|1.72|18|0|375|obruchalnye|737.14|331.71
П7302-002К94|Золото|None|1.72|18|0|375|obruchalnye|737.14|331.71
П7302-002К94|Золото|None|1.92|20|0|375|obruchalnye|822.85|370.28
П7302-002К94|Золото|None|1.92|20|0|375|obruchalnye|795.44|357.95
П7302-002К94|Золото|None|1.92|20|0|375|obruchalnye|795.44|357.95
П7302-002К94|Золото|None|1.92|20|0|375|obruchalnye|795.44|357.95
П7302-002К94|Золото|None|1.92|20|0|375|obruchalnye|822.85|370.28
П7302-002К94|Золото|None|1.92|20|0|375|obruchalnye|822.85|370.28
П7302-002К94|Золото|None|1.92|20|0|375|obruchalnye|822.85|370.28
П7302-002К94|Золото|None|1.92|20|0|375|obruchalnye|822.85|370.28
П7302-002К94|Золото|None|2.05|21,5|0|375|obruchalnye|878.57|395.36
П7302-002К94|Золото|None|2.05|21,5|0|375|obruchalnye|878.57|395.36
П7302-002К94|Золото|None|2.05|21,5|0|375|obruchalnye|878.57|395.36
П7302-002К94|Золото|None|2.06|21,5|0|375|obruchalnye|882.85|397.28
П7302-002К94|Золото|None|2.06|21,5|0|375|obruchalnye|882.85|397.28
П7302-002К94|Золото|None|2.06|21,5|0|375|obruchalnye|882.85|397.28
П7302-002К94|Золото|None|2.06|21,5|0|375|obruchalnye|882.85|397.28
П7302-002К94|Золото|None|2.06|21,5|0|375|obruchalnye|882.85|397.28
П7302-002К94|Золото|None|2.06|21,5|0|375|obruchalnye|882.85|397.28
П7302-002К94|Золото|None|1.47|15,5|0|375|obruchalnye|630|283.50
П7302-002К94|Золото|None|1.47|15,5|0|375|obruchalnye|630|283.50
П7302-002К94|Золото|None|1.47|15,5|0|375|obruchalnye|630|283.50
П7302-002К94|Золото|None|1.47|15,5|0|375|obruchalnye|630|283.50
П7302-002К94|Золото|None|1.55|16,5|0|375|obruchalnye|907.85|408.53
П7302-002К94|Золото|None|1.55|16,5|0|375|obruchalnye|664.28|298.93
П7302-002К94|Золото|None|1.55|16,5|0|375|obruchalnye|664.28|298.93
П7302-002К94|Золото|None|1.57|17|0|375|obruchalnye|672.85|302.78
П7302-002К94|Золото|None|1.57|17|0|375|obruchalnye|672.85|302.78
П7302-002К94|Золото|None|1.57|17|0|375|obruchalnye|672.85|302.78
П7302-002К94|Золото|None|1.57|17|0|375|obruchalnye|672.85|302.78
П7302-002К94|Золото|None|1.58|17|0|375|obruchalnye|677.14|304.71
П7302-002К94|Золото|None|1.58|17|0|375|obruchalnye|677.14|304.71
П7302-002К94|Золото|None|1.58|17|0|375|obruchalnye|677.14|304.71
П7302-002К94|Золото|None|1.65|17,5|0|375|obruchalnye|707.14|318.21
П7302-002К94|Золото|None|1.65|17,5|0|375|obruchalnye|707.14|318.21
П7302-002К94|Золото|None|1.65|17,5|0|375|obruchalnye|707.14|318.21
П7302-002К94|Золото|None|1.65|17,5|0|375|obruchalnye|707.14|318.21
П7302-002К94|Золото|None|1.66|17,5|0|375|obruchalnye|711.43|320.14
П7302-002К94|Золото|None|1.84|19,5|0|375|obruchalnye|788.57|354.86
П7302-002К94|Золото|None|1.94|21|0|375|obruchalnye|831.43|374.14
П7302-002К94|Золото|None|1.94|21|0|375|obruchalnye|831.43|374.14
П7302-002К94|Золото|None|1.94|21|0|375|obruchalnye|831.43|374.14
П7302-002К94|Золото|None|1.98|21,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.98|21,5|0|375|obruchalnye|848.57|381.86
П7302-002К94|Золото|None|1.83|19,5|0|375|obruchalnye|784.28|352.93
П7302-002К94|Золото|None|1.99|21,5|0|375|obruchalnye|852.85|383.78
П7302-002К94|Золото|None|1.45|15|0|375|obruchalnye|621.43|279.64
П7302-002К94|Золото|None|1.45|15|0|375|obruchalnye|621.43|279.64
П7302-002К94|Золото|None|2.03|22|0|375|obruchalnye|870|391.50
П7302-002К94|Золото|None|1.52|16|0|375|obruchalnye|651.43|293.14
П7302-002К94|Золото|None|1.52|16|0|375|obruchalnye|651.43|293.14
П7302-002К94|Золото|None|1.52|16|0|375|obruchalnye|651.43|293.14
П7302-002К94|Золото|None|1.52|16|0|375|obruchalnye|651.43|293.14
П7302-002К94|Золото|None|1.52|16|0|375|obruchalnye|651.43|293.14
П7302-002К94|Золото|None|1.52|16|0|375|obruchalnye|651.43|293.14
П7302-002К94|Золото|None|2.14|23|0|375|obruchalnye|917.14|412.71
П7302-002К94|Золото|None|1.42|15|0|375|obruchalnye|608.57|273.86
П7302-002К94|Золото|None|2.03|22,5|0|375|obruchalnye|870|391.50
П7302-002К94|Золото|None|2.03|22,5|0|375|obruchalnye|870|391.50
П7302-002К94|Золото|None|1.93|21,5|0|375|obruchalnye|827.14|372.21
П7302-002К94|Золото|None|1.87|20,5|0|375|obruchalnye|801.43|360.64
П7302-002К94|Золото|None|1.91|20,5|0|375|obruchalnye|818.57|368.36
П7302-002К94|Золото|None|1.91|20,5|0|375|obruchalnye|818.57|368.36
П7302-002К94|Золото|None|1.89|20,5|0|375|obruchalnye|810|364.50
П7302-002К94|Золото|None|1.67|17,5|0|375|obruchalnye|978.14|440.16
П7302-002К94|Золото|None|1.67|17,5|0|375|obruchalnye|715.71|322.07
П7302-002К94|Золото|None|1.67|17,5|0|375|obruchalnye|715.71|322.07
П7302-002К94|Золото|None|1.84|20|0|375|obruchalnye|788.57|354.86
П7302-002К94|Золото|None|2.02|22,5|0|375|obruchalnye|865.71|389.57
П7302-002К94|Золото|None|1.55|16|0|375|obruchalnye|664.28|298.93
П7302-002К94|Золото|None|1.63|17|0|375|obruchalnye|698.57|314.36
П7302-002К94|Золото|None|1.63|17|0|375|obruchalnye|698.57|314.36
П7302-002К94|Золото|None|1.63|17|0|375|obruchalnye|698.57|314.36
П7302-002К94|Золото|None|1.63|17|0|375|obruchalnye|698.57|314.36
П7302-002К94|Золото|None|1.64|17|0|375|obruchalnye|702.85|316.28
П7302-002К94|Золото|None|1.83|20|0|375|obruchalnye|784.28|352.93
П7302-002К94|Золото|None|1.83|20|0|375|obruchalnye|784.28|352.93
П7302-002К94|Золото|None|1.83|20|0|375|obruchalnye|784.28|352.93
П7302-002К94|Золото|None|1.83|20|0|375|obruchalnye|784.28|352.93
П7302-002К94|Золото|None|1.83|20|0|375|obruchalnye|784.28|352.93
П7302-002К94|Золото|None|1.83|20|0|375|obruchalnye|784.28|352.93
П7302-002К94|Золото|None|1.83|20|0|375|obruchalnye|784.28|352.93
П7302-002К94|Золото|None|1.83|20|0|375|obruchalnye|784.28|352.93
П7302-002К94|Золото|None|1.83|20|0|375|obruchalnye|784.28|352.93
П7302-002К94|Золото|None|2.03|21,5|0|375|obruchalnye|870|391.50
П7302-002К94|Золото|None|1.62|16,5|0|375|obruchalnye|694.28|312.43
П7302-002К94|Золото|None|1.9|20|0|375|obruchalnye|814.28|366.43
П7302-002К94|Золото|None|1.66|18,5|0|375|obruchalnye|711.43|320.14
П7302-002К94|Золото|None|1.66|18,5|0|375|obruchalnye|711.43|320.14
П7302-002К94|Золото|None|1.66|18,5|0|375|obruchalnye|711.43|320.14
П7302-002К94|Золото|None|1.71|19|0|375|obruchalnye|732.85|329.78
П7302-002К94|Золото|None|1.71|19|0|375|obruchalnye|732.85|329.78
П7302-002К94|Золото|None|1.92|19,5|0|375|obruchalnye|822.85|370.28
П7302-002К94|Золото|None|1.96|20,5|0|375|obruchalnye|840|378.00
П7302-002К94|Золото|None|2.17|23|0|375|obruchalnye|930|418.50
П7302-002К94|Золото|None|1.56|17,5|0|375|obruchalnye|668.57|300.86
П7302-002К94|Золото|None|1.56|17,5|0|375|obruchalnye|668.57|300.86
П7302-002К94|Золото|None|1.56|17,5|0|375|obruchalnye|668.57|300.86
П7302-002К94|Золото|None|1.63|18|0|375|obruchalnye|698.57|314.36
П7302-002К94|Золото|None|1.63|18|0|375|obruchalnye|698.57|314.36
П7302-002К94|Золото|None|1.63|18|0|375|obruchalnye|698.57|314.36
П7302-002К94|Золото|None|1.63|18|0|375|obruchalnye|698.57|314.36
П7302-002К94|Золото|None|1.68|19|0|375|obruchalnye|720|324.00
П7302-002К94|Золото|None|1.53|16,5|0|375|obruchalnye|655.71|295.07
П7302-002К94|Золото|None|1.53|16,5|0|375|obruchalnye|655.71|295.07
П7302-002К94|Золото|None|1.53|16,5|0|375|obruchalnye|655.71|295.07
П7302-002К94|Золото|None|1.53|16,5|0|375|obruchalnye|655.71|295.07
П7302-002К94|Золото|None|1.53|16,5|0|375|obruchalnye|655.71|295.07
П7302-002К94|Золото|None|1.53|16,5|0|375|obruchalnye|655.71|295.07
П7302-002К94|Золото|None|1.53|16,5|0|375|obruchalnye|655.71|295.07
П7302-002К94|Золото|None|1.62|18|0|375|obruchalnye|694.28|312.43
П7302-002К94|Золото|None|1.48|16|0|375|obruchalnye|634.28|285.43
П7302-002К94|Золото|None|1.48|16|0|375|obruchalnye|634.28|285.43
П7302-002К94|Золото|None|1.48|16|0|375|obruchalnye|634.28|285.43
П7302-002К94|Золото|None|1.67|18,5|0|375|obruchalnye|715.71|322.07
П7302-002К94|Золото|None|1.67|18,5|0|375|obruchalnye|715.71|322.07
П7302-002К94|Золото|None|1.49|16|0|375|obruchalnye|638.57|287.36
П7302-002К94|Золото|None|1.49|16|0|375|obruchalnye|638.57|287.36
П7302-002К94|Золото|None|1.54|17|0|375|obruchalnye|660|297.00
П7302-002К94|Золото|None|1.54|17|0|375|obruchalnye|660|297.00
П7302-002К94|Золото|None|1.54|17|0|375|obruchalnye|660|297.00
П7302-002К94|Золото|None|1.64|18|0|375|obruchalnye|702.85|316.28
П7302-002К94|Золото|None|1.64|18|0|375|obruchalnye|702.85|316.28
П7302-002К94|Золото|None|1.64|18|0|375|obruchalnye|702.85|316.28
П7302-002К94|Золото|None|1.72|19|0|375|obruchalnye|737.14|331.71
П7302-002К94|Золото|None|1.72|19|0|375|obruchalnye|737.14|331.71
П7302-002К94|Золото|None|1.72|19|0|375|obruchalnye|737.14|331.71
П7302-002К94|Золото|None|1.72|19|0|375|obruchalnye|737.14|331.71
П7302-002К94|Золото|None|1.61|17|0|375|obruchalnye|690|310.50
П7302-002К94|Золото|None|1.61|17|0|375|obruchalnye|690|310.50
П7302-002К94|Золото|None|1.61|17|0|375|obruchalnye|690|310.50
П7302-002К94|Золото|None|1.61|17|0|375|obruchalnye|690|310.50
П7302-002К94|Золото|None|1.65|18,5|0|375|obruchalnye|707.14|318.21
П7302-002К94|Золото|None|1.63|17,5|0|375|obruchalnye|698.57|314.36
П7302-002К94|Золото|None|1.94|20|0|375|obruchalnye|831.43|374.14
П7302-002К94|Золото|None|1.94|20|0|375|obruchalnye|831.43|374.14
П7302-002К94|Золото|None|1.6|17|0|375|obruchalnye|685.71|308.57
П7302-002К94|Золото|None|1.59|16,5|0|375|obruchalnye|681.43|306.64
П7302-002К94|Золото|None|1.49|15,5|0|375|obruchalnye|638.57|287.36
П7302-002К94|Золото|None|1.5|16|0|375|obruchalnye|642.86|289.29
П7302-002К94|Золото|None|1.5|16|0|375|obruchalnye|642.86|289.29
П7302-002К94|Золото|None|1.5|16|0|375|obruchalnye|642.86|289.29
