id|matter|injection_params|weight|size|is_defect|platemark|type|price_before_takeoff|price_after_discount
Z1-9436|Серебро|1 Фианит Круг 5,0=0,86; 12 Фианит круг 1,0=0,096|1.65|18|0|925|dekorativnye_1|464.79|92.96
89010063|Серебро|None|1.92|18,5|0|925|dekorativnye_1|106.08|63.65
89010063|Серебро|None|1.64|16,5|0|925|dekorativnye_1|689.37|137.87
1011730|Золото|1 Бр Круг 57 0,028 3/6А; 6 Бр Круг 17 0,044 2/3А; 18 Бр Круг 17 0,057 2/3А|2.24|17,5|0|585|dekorativnye_1|1621.94|1135.36
Z1-9690|Серебро|None|2.74|17,5|0|925|dekorativnye_1|111.52|66.91
Z1-9690|Серебро|None|2.68|17,5|0|925|dekorativnye_1|109.02|65.41
Z1-9690|Серебро|None|2.77|18|0|925|dekorativnye_1|179.55|107.73
51727|Серебро|None|1.71|17|0|925|dekorativnye_1|343.52|68.70
94012298|Серебро|32 Фианит Круг 1; 1 Фианит Круг 3,5|2.25|19,5|0|925|dekorativnye_1|570.49|114.10
Z1-8803|Серебро|1 Фианит Круг 4,25=0,55|1.03|15|0|925|pomolvochnye|70.86|42.52
Z1-8803|Серебро|1 Фианит Круг 4,25=0,55|1.1|16,5|0|925|pomolvochnye|75.75|45.45
63871А|Серебро|None|2.25|16|0|925|dekorativnye_1|195.86|39.17
Z1-8891|Золото|None|2.03|16,5|0|585|dekorativnye_1|341.91|68.38
Z1-8891|Золото|None|2.24|18,5|0|585|dekorativnye_1|341.91|68.38
Z1-8891|Золото|None|2.35|17,5|0|585|dekorativnye_1|3407.5|681.50
961663к|Золото|8 Бриллиант Кр-57-0.08ct-3/5А. 1 Бриллиант Кр-57-0.08ct-3/5А.|1.6|16,5|0|585|pomolvochnye|1376.67|1032.50
50-66-427|Золото|None|3.43|20,5|0|585|pechatki|1914.76|1148.86
1.1672|Серебро|None|4.52|20,5|0|925|pechatki|143.69|100.58
CB86000226773|Золото|1БРКр-57 1/2A 0,27  8БРКр-57 3/6Б 0,06|1.45|17|0|585|dekorativnye_1|4907.39|3925.91
CB86000226773|Золото|1БРКр-57 1/2A 0,27  8БРКр-57 3/6Б 0,06|1.39|16,5|0|585|dekorativnye_1|5153.09|4122.47
CB86000226773|Золото|1БРКр-57 1/2A 0,27  8БРКр-57 3/6Б 0,06|1.39|16,5|0|585|dekorativnye_1|5153.09|4122.47
CB86000226773|Золото|1БРКр-57 1/2A 0,27  8БРКр-57 3/6Б 0,06|1.43|16|0|585|dekorativnye_1|6129.47|4903.58
CB86000226773|Золото|1БРКр-57 1/2A 0,27  8БРКр-57 3/6Б 0,06|1.36|16,5|0|585|dekorativnye_1|6591.02|5272.82
CB86000226773|Золото|1БРКр-57 1/2A 0,27  8БРКр-57 3/6Б 0,06|1.57|17|0|585|dekorativnye_1|6680.33|5344.26
Z1-9434|Золото|10 Фианит круг 1,25=0,16; 2 Фианит круг 1,5=0,054; 1 Жемчуг белый 8-8,5=3,117|2.35|18|0|925|dekorativnye_1|846.73|508.04
Z1-9434|Золото|10 Фианит круг 1,25=0,16; 2 Фианит круг 1,5=0,054; 1 Жемчуг белый 8-8,5=3,117|2.5|16,5|0|925|dekorativnye_1|1145.58|687.35
Z1-9434|Золото|10 Фианит круг 1,25=0,16; 2 Фианит круг 1,5=0,054; 1 Жемчуг белый 8-8,5=3,117|2.08|17|0|925|dekorativnye_1|341.91|68.38
Z1-9434|Золото|10 Фианит круг 1,25=0,16; 2 Фианит круг 1,5=0,054; 1 Жемчуг белый 8-8,5=3,117|2.58|17|0|925|dekorativnye_1|1615.34|807.67
Z1-9434|Золото|10 Фианит круг 1,25=0,16; 2 Фианит круг 1,5=0,054; 1 Жемчуг белый 8-8,5=3,117|2.02|18|0|925|dekorativnye_1|123.79|74.27
Z1-9434|Золото|10 Фианит круг 1,25=0,16; 2 Фианит круг 1,5=0,054; 1 Жемчуг белый 8-8,5=3,117|2.09|16,5|0|925|dekorativnye_1|128.05|76.83
Z1-9434|Золото|10 Фианит круг 1,25=0,16; 2 Фианит круг 1,5=0,054; 1 Жемчуг белый 8-8,5=3,117|2.09|17,5|0|925|dekorativnye_1|128.05|76.83
Z1-9434|Золото|10 Фианит круг 1,25=0,16; 2 Фианит круг 1,5=0,054; 1 Жемчуг белый 8-8,5=3,117|2.14|17|0|925|dekorativnye_1|131.16|78.70
Z1-9434|Золото|10 Фианит круг 1,25=0,16; 2 Фианит круг 1,5=0,054; 1 Жемчуг белый 8-8,5=3,117|2.16|18|0|925|dekorativnye_1|560.93|112.19
64141|Серебро|None|2.14|16|0|925|dekorativnye_1|490.87|98.17
017492-4|Золото|None|1.24|17|0|375|pomolvochnye|579.39|347.63
017492-4|Золото|None|1.26|16,5|0|375|pomolvochnye|588.7|353.22
017492-4|Золото|None|1.36|18,5|0|375|pomolvochnye|635.47|381.28
017492-4|Золото|None|1.4|18,5|0|375|pomolvochnye|654.15|392.49
94012315|Серебро|23 Фианит б\ц Круг 1; 1 Фианит б\ц Круг 5|2.1|17|0|925|dekorativnye_1|501.27|100.25
Т142014653|Золото|26 фианит Сваровски 1,25 Круг; 1 фианит Сваровски 5,0 Круг|1.88|16,5|0|585|dekorativnye_1|853.76|426.88
КЛ-354К-322-2-13-00|Золото|None|2.5|16,5|0|585|dekorativnye_1|1203.18|902.38
12251-9|Серебро|7 Фианит бесцветный 0.105Ct , 42 Фианит зеленый 0.21Ct , 275 Фианит желтый 1.375Ct|7.61|18|0|925|dekorativnye_1|5229.06|1045.81
92011219|Серебро|2 Гранат Круг 3; 2 Гранат Овал 5*3; 10 Фианит б/ц Круг 1|2.37|18,5|0|925|dekorativnye_1|213.11|127.87
92011219|Серебро|2 Гранат Круг 3; 2 Гранат Овал 5*3; 10 Фианит б/ц Круг 1|2.27|17,5|0|925|dekorativnye_1|171.84|103.10
017487-4|Золото|None|1.04|16|0|375|dekorativnye_1|379.07|227.44
017487-4|Золото|None|0.98|17|0|375|dekorativnye_1|457.91|274.75
017487-4|Золото|None|1.05|16,5|0|375|dekorativnye_1|490.61|294.37
714681|Золото|None|2.17|18|0|585|dekorativnye_1|897.43|538.46
RD005405|Серебро|None|3.17|17,5|0|925|dekorativnye_1|478.83|95.77
54-66-426|Серебро|None|3.42|18,5|0|925|pechatki|177.77|106.66
54-66-426|Серебро|None|3.5|20,5|0|925|pechatki|181.9|109.14
54-66-426|Серебро|None|3.38|20,5|0|925|pechatki|232.75|139.65
54-66-426|Серебро|None|3.24|20|0|925|pechatki|223.07|133.84
54-66-426|Серебро|None|3.26|20|0|925|pechatki|224.48|134.69
54-66-426|Серебро|None|2.96|19|0|925|pechatki|203.8|122.28
54-66-426|Серебро|None|3.32|20|0|925|pechatki|233.89|140.34
54-66-426|Серебро|None|2.89|19|0|925|pechatki|227.67|136.60
1010016520|Серебро|1 Фианит Swarovski Круг 4,00 0,091, 29 Фианит Круг 1,00 0,053|1.97|18|0|925|dekorativnye_1|427.41|85.48
1010016520|Серебро|1 Фианит Swarovski Круг 4,00 0,091, 29 Фианит Круг 1,00 0,053|1.95|17|0|925|dekorativnye_1|427.42|85.48
1010016520|Серебро|1 Фианит Swarovski Круг 4,00 0,091, 29 Фианит Круг 1,00 0,053|1.98|17,5|0|925|dekorativnye_1|427.42|85.48
1010016520|Серебро|1 Фианит Swarovski Круг 4,00 0,091, 29 Фианит Круг 1,00 0,053|1.98|17,5|0|925|dekorativnye_1|108.25|64.95
1010016520|Серебро|1 Фианит Swarovski Круг 4,00 0,091, 29 Фианит Круг 1,00 0,053|2.08|20|0|925|dekorativnye_1|659.76|131.95
1010016520|Серебро|1 Фианит Swarovski Круг 4,00 0,091, 29 Фианит Круг 1,00 0,053|2.02|17|0|925|dekorativnye_1|640.99|128.20
018549|Золото|None|1.3|16,5|0|585|pomolvochnye|611.27|305.64
01-115256|Золото|None|1.67|17,5|0|585|dekorativnye_1|484.3|290.58
01-4286-00-401-1111-24|Золото|None|2.45|16,5|0|585|pomolvochnye|808.5|485.10
К1324641|Золото|1 Фианит Swarovski Круг 5,00 0,171|1.63|18|0|585|pomolvochnye|700.44|420.26
К1324641|Золото|1 Фианит Swarovski Круг 5,00 0,171|1.35|16|0|585|pomolvochnye|622.96|311.48
67511А.5|Серебро|None|0.84|14|0|925|dekorativnye_1|59.4|35.64
67511А.5|Серебро|None|0.77|13|0|925|dekorativnye_1|54.52|32.71
67511А.5|Серебро|None|0.8|14|0|925|dekorativnye_1|56.66|33.99
962288к.1|Золото|20 Бриллиант Кр-57-0.09ct-3/6А 2 Бриллиант Кр-57-0.02ct-3/6А 1 Изумруд Ов-0.96ct-3/4А|1.79|17|0|585|dekorativnye_1|2348.37|1761.28
962288к.1|Золото|20 Бриллиант Кр-57-0.09ct-3/6А 2 Бриллиант Кр-57-0.02ct-3/6А 1 Изумруд Ов-0.96ct-3/4А|1.92|16,5|0|585|dekorativnye_1|2953.94|2215.45
962288к.1|Золото|20 Бриллиант Кр-57-0.09ct-3/6А 2 Бриллиант Кр-57-0.02ct-3/6А 1 Изумруд Ов-0.96ct-3/4А|1.99|17,5|0|585|dekorativnye_1|2744.87|2058.65
92010983|Серебро|1 Топаз Овал 7*5; 16 Фианит Круг 1,5|1.66|16,5|0|925|dekorativnye_1|720.39|144.08
Т142015544|Золото|10 фианит 1,0 Круг,1 фианит 3,5 Круг|1.41|17|0|585|dekorativnye_1|717.52|430.51
Т142015544|Золото|10 фианит 1,0 Круг,1 фианит 3,5 Круг|1.37|17|0|585|dekorativnye_1|939.56|469.78
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.24|17|0|585|pomolvochnye|1430.77|1144.62
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.26|17|0|585|pomolvochnye|1376.21|1100.97
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.28|17|0|585|pomolvochnye|1421.27|1137.02
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.29|17,5|0|585|pomolvochnye|1526.5|1221.20
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.31|17,5|0|585|pomolvochnye|1422.7|1138.16
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.32|17,5|0|585|pomolvochnye|1496.43|1197.14
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.38|17|0|585|pomolvochnye|1320.51|1056.41
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.12|15,5|0|585|pomolvochnye|1182.56|946.05
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.14|15,5|0|585|pomolvochnye|1133.43|906.74
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.32|17,5|0|585|pomolvochnye|1243.52|994.82
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.08|15,5|0|585|pomolvochnye|1386.21|1108.97
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.15|16|0|585|pomolvochnye|1611.35|1289.08
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.16|16|0|585|pomolvochnye|1378.43|1102.74
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.24|16,5|0|585|pomolvochnye|1715.23|1372.18
CJ25700226773|Золото|1БРКр-57 4/6A 0,03  2БРКр-57 3/6A 0,04  2БРКр-57 4/4A 0,03  8БРКр-57 2/2A 0,04|1.09|15,5|0|585|pomolvochnye|1641.5|1313.20
92011675|Серебро|1 Гранат Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.47|17|0|925|dekorativnye_1|176.7|106.02
92011675|Серебро|1 Гранат Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.51|17|0|925|dekorativnye_1|179.49|107.69
92011675|Серебро|1 Гранат Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.52|17|0|925|dekorativnye_1|180.23|108.14
92011675|Серебро|1 Гранат Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.78|18,5|0|925|dekorativnye_1|198.85|119.31
92011675|Серебро|1 Гранат Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.84|19,5|0|925|dekorativnye_1|195.45|117.27
90-01-6878-00|Серебро|1 Куб. Цирконий кр 3,00; 12 Куб. Цирконий кр 0,80|1.07|16,5|0|925|pomolvochnye|50.79|30.48
017491-3|Золото|None|1.68|18|0|585|dekorativnye_1|799.31|399.66
017491-3|Золото|None|1.67|17|0|585|dekorativnye_1|794.59|397.30
017491-3|Золото|None|1.66|17,5|0|585|dekorativnye_1|822.99|411.50
017491-3|Золото|None|1.52|16|1|585|dekorativnye_1|1084.09|433.64
017491-3|Золото|None|1.53|16,5|0|585|dekorativnye_1|1091.17|654.70
017491-3|Золото|None|1.53|16,5|0|585|dekorativnye_1|1091.17|654.70
017491-3|Золото|None|1.54|16,5|0|585|dekorativnye_1|1098.31|658.99
017491-3|Золото|None|1.56|16|0|585|dekorativnye_1|1112.59|667.56
017491-3|Золото|None|1.57|16|0|585|dekorativnye_1|1119.74|671.84
017491-3|Золото|None|1.66|17|0|585|dekorativnye_1|1183.88|710.33
017491-3|Золото|None|1.66|17|0|585|dekorativnye_1|1183.88|710.33
К13210298|Золото|13 Фианит Swarovski Круг 2,00 0,158|1.21|16|0|585|dekorativnye_1|555.74|333.44
К13210298|Золото|13 Фианит Swarovski Круг 2,00 0,158|1.15|16|0|585|dekorativnye_1|807.33|403.67
К13210298|Золото|13 Фианит Swarovski Круг 2,00 0,158|1.2|16|0|585|dekorativnye_1|633.68|380.21
92011557|Серебро|1 Гранат Овал 9*7; 14 Фианит Круг 1|2.58|18,5|0|925|dekorativnye_1|778.33|155.67
62788А|Золото|None|2.04|17|1|585|dekorativnye_1|724.44|434.66
017422|Золото|None|1.68|17|0|585|dekorativnye_1|1225.49|735.30
CG73900226773|Золото|1БРКр-57 2/6A 0,05  8БРКр-57 4/5Б 0,05|0.75|16|0|585|pomolvochnye|1318.23|1054.58
CG73900226773|Золото|1БРКр-57 2/6A 0,05  8БРКр-57 4/5Б 0,05|0.9|16|0|585|pomolvochnye|1151.25|921.00
CG73900226773|Золото|1БРКр-57 2/6A 0,05  8БРКр-57 4/5Б 0,05|0.79|15,5|0|585|pomolvochnye|1060.57|848.46
CG73900226773|Золото|1БРКр-57 2/6A 0,05  8БРКр-57 4/5Б 0,05|0.88|16,5|0|585|pomolvochnye|1101.83|881.46
CG73900226773|Золото|1БРКр-57 2/6A 0,05  8БРКр-57 4/5Б 0,05|0.9|17|0|585|pomolvochnye|1110.2|888.16
CG73900226773|Золото|1БРКр-57 2/6A 0,05  8БРКр-57 4/5Б 0,05|1.07|17|0|585|pomolvochnye|1184.7|947.76
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|1.8|17|0|925|pomolvochnye|256.41|51.28
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|1.96|16,5|0|925|pomolvochnye|341.92|68.38
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|1.96|16,5|0|925|pomolvochnye|341.92|68.38
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|2.03|17,5|0|925|pomolvochnye|289.46|57.89
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|1.98|17|0|925|pomolvochnye|341.91|68.38
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|1.98|17,5|0|925|pomolvochnye|341.91|68.38
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|1.99|16,5|0|925|pomolvochnye|92.79|55.68
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|1.89|17|0|925|pomolvochnye|88.09|52.86
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|2.06|18|0|925|pomolvochnye|96|57.60
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|2|17,5|0|925|pomolvochnye|94.3|56.58
94012811|Серебро|10 Фианит б/ц Круг 1; 1 Фианит б/ц Круг 7|1.93|17,5|0|925|pomolvochnye|88.63|53.18
89010114|Серебро|1 Фианит SW Граф Орлов недраг Круг 7; 2 Фианит SWAROVSKI недраг Круг 2,5|2|18|0|925|pomolvochnye|134.62|80.77
89010114|Серебро|1 Фианит SW Граф Орлов недраг Круг 7; 2 Фианит SWAROVSKI недраг Круг 2,5|2.02|18|0|925|pomolvochnye|136.05|81.63
89010114|Серебро|1 Фианит SW Граф Орлов недраг Круг 7; 2 Фианит SWAROVSKI недраг Круг 2,5|2.12|18,5|0|925|pomolvochnye|142.7|85.62
89010114|Серебро|1 Фианит SW Граф Орлов недраг Круг 7; 2 Фианит SWAROVSKI недраг Круг 2,5|2.05|17,5|0|925|pomolvochnye|137.99|82.79
89010114|Серебро|1 Фианит SW Граф Орлов недраг Круг 7; 2 Фианит SWAROVSKI недраг Круг 2,5|1.95|17|0|925|pomolvochnye|131.25|78.75
89010114|Серебро|1 Фианит SW Граф Орлов недраг Круг 7; 2 Фианит SWAROVSKI недраг Круг 2,5|1.99|18|0|925|pomolvochnye|134.01|80.40
89010114|Серебро|1 Фианит SW Граф Орлов недраг Круг 7; 2 Фианит SWAROVSKI недраг Круг 2,5|1.93|16|0|925|pomolvochnye|591.87|118.37
94012875|Серебро|1 Фианит б/ц Круг 6|1.73|17|0|925|pomolvochnye|256.42|51.28
94012875|Серебро|1 Фианит б/ц Круг 6|1.68|17,5|0|925|pomolvochnye|256.42|51.28
94012875|Серебро|1 Фианит б/ц Круг 6|1.65|17|0|925|pomolvochnye|49.53|29.72
94012875|Серебро|1 Фианит б/ц Круг 6|1.69|17|0|925|pomolvochnye|50.73|30.44
94012875|Серебро|1 Фианит б/ц Круг 6|1.81|19|0|925|pomolvochnye|83.12|49.87
94012875|Серебро|1 Фианит б/ц Круг 6|1.52|16,5|0|925|pomolvochnye|69.8|41.88
94012875|Серебро|1 Фианит б/ц Круг 6|1.8|19|0|925|pomolvochnye|82.67|49.60
94012875|Серебро|1 Фианит б/ц Круг 6|1.76|19|0|925|pomolvochnye|80.8|48.48
94012875|Серебро|1 Фианит б/ц Круг 6|1.7|18,5|0|925|pomolvochnye|80.19|48.11
94012875|Серебро|1 Фианит б/ц Круг 6|1.67|17|0|925|pomolvochnye|78.77|47.26
94012875|Серебро|1 Фианит б/ц Круг 6|1.73|18,5|0|925|pomolvochnye|81.6|48.96
94012875|Серебро|1 Фианит б/ц Круг 6|1.81|18,5|0|925|pomolvochnye|83.12|49.87
94012875|Серебро|1 Фианит б/ц Круг 6|1.82|18,5|0|925|pomolvochnye|83.56|50.13
92011673|Серебро|1 Топаз Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.36|17,5|0|925|dekorativnye_1|147.45|88.47
92011673|Серебро|1 Топаз Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.41|17,5|0|925|dekorativnye_1|150.58|90.35
92011673|Серебро|1 Топаз Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.42|17,5|0|925|dekorativnye_1|151.2|90.72
92011673|Серебро|1 Топаз Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.43|18|1|925|dekorativnye_1|151.78|60.71
92011673|Серебро|1 Топаз Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.45|18|0|925|dekorativnye_1|153.05|91.83
92011673|Серебро|1 Топаз Круг 7; 2 Фианит б/ц Круг 1,25; 20 Фианит б/ц Круг 1|2.65|18|0|925|dekorativnye_1|165.52|99.31
64429А.5|Серебро|None|2.05|16|0|925|dekorativnye_1|465.27|93.05
1011575|Золото|5 Бр Круг 57 0,190 3/6А|1.74|16|0|585|dekorativnye_1|1479.66|1035.76
1011575|Золото|5 Бр Круг 57 0,190 3/6А|1.84|16,5|0|585|dekorativnye_1|1548.67|1084.07
92011271|Серебро|1 Ситал синт.недраг Октагон 10*12; 2 Фианит б/ц Кр 3|3.69|17,5|0|925|dekorativnye_1|283.72|170.23
92011271|Серебро|1 Ситал синт.недраг Октагон 10*12; 2 Фианит б/ц Кр 3|3.74|18|0|925|dekorativnye_1|287.53|172.52
89010064|Серебро|1 Фианит SWAROVSKI Антик Кушон Чекер 5*5; 6 Фианит SWAROVSKI Круг 1|1.62|17|0|925|dekorativnye_1|686.78|137.36
92010779|Серебро|1 Кварц синт Груша 13*10; 54 Фианит Круг 1; 16 Фианит Круг 1,25|3.53|16,5|0|925|dekorativnye_1|1050.99|210.20
К1328339|Золото|1 Фианит Swarovski Круг 4,00 0,092, 10 Фианит Круг 1,50|1.54|16,5|0|585|pomolvochnye|813.24|487.95
963268к|Золото|1 Бриллиант Кр-57-0.03ct-2/5А. 18 Бриллиант Кр-57-0.09ct-2/5А.|1.84|18|0|585|dekorativnye_1|1441.79|1009.25
92010982|Серебро|1 Топаз Овал 7*5; 16 Фианит б/ц Круг 1,5|1.66|17,5|0|925|dekorativnye_1|118.76|71.26
CI17600226773|Золото|1БРКр-57 3/6Б 0,1  14БРКр-57 4/5Б 0,08|2.29|16|0|585|pomolvochnye|2025.89|1620.71
CI17600226773|Золото|1БРКр-57 3/6Б 0,1  14БРКр-57 4/5Б 0,08|2.37|17,5|0|585|pomolvochnye|1902.68|1522.14
CI17600226773|Золото|1БРКр-57 3/6Б 0,1  14БРКр-57 4/5Б 0,08|2.27|16|0|585|pomolvochnye|2455.6|1964.48
CI17600226773|Золото|1БРКр-57 3/6Б 0,1  14БРКр-57 4/5Б 0,08|2.29|17|0|585|pomolvochnye|2380.09|1904.07
CI17600226773|Золото|1БРКр-57 3/6Б 0,1  14БРКр-57 4/5Б 0,08|1.95|15|0|585|pomolvochnye|2148.43|1718.74
63274|Золото|None|1.22|15|0|585|dekorativnye_1|447.72|268.63
63274|Золото|None|1.3|16|0|585|dekorativnye_1|568.66|341.20
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|2.04|17|0|925|dekorativnye_1|341.92|68.38
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|2.07|17,5|0|925|dekorativnye_1|317.1|63.42
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|2.02|17,5|0|925|dekorativnye_1|341.91|68.38
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|1.82|17,5|0|925|dekorativnye_1|57.91|34.75
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|1.84|18,5|0|925|dekorativnye_1|58.51|35.11
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|1.8|17|0|925|dekorativnye_1|57.26|34.36
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|1.79|17,5|0|925|dekorativnye_1|102.93|61.76
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|1.84|17,5|0|925|dekorativnye_1|105.86|63.51
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|1.87|17|0|925|dekorativnye_1|107.54|64.52
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|1.86|17|0|925|dekorativnye_1|107.01|64.20
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|1.82|16,5|0|925|dekorativnye_1|104.69|62.81
Z1-9401|Серебро|1 фианит Круг 6,0=1,46|2.18|19|0|925|dekorativnye_1|517.07|103.41
Z1-8635|Серебро|Эмаль; 20 Фианит круг 1,0=0,16|4.49|21|0|925|pechatki|274.29|164.58
Z1-8635|Серебро|Эмаль; 20 Фианит круг 1,0=0,16|4.58|21|1|925|pechatki|279.79|111.92
Z1-8635|Серебро|Эмаль; 20 Фианит круг 1,0=0,16|4.13|20,5|0|925|pechatki|252.26|151.36
Z1-8635|Серебро|Эмаль; 20 Фианит круг 1,0=0,16|4.93|21|0|925|pechatki|301.22|180.73
Z1-8635|Серебро|Эмаль; 20 Фианит круг 1,0=0,16|4.18|21,5|0|925|pechatki|255.4|153.24
Z1-8635|Серебро|Эмаль; 20 Фианит круг 1,0=0,16|4.66|22|0|925|pechatki|284.68|170.81
Z1-8635|Серебро|Эмаль; 20 Фианит круг 1,0=0,16|4.82|22|0|925|pechatki|294.45|176.67
Z1-8635|Серебро|Эмаль; 20 Фианит круг 1,0=0,16|4.89|22|0|925|pechatki|298.73|179.24
63872В|Серебро|None|2.5|16|0|925|dekorativnye_1|217.7|43.54
К13212552|Золото|1 Фианит Swarovski Круг 3,50 0,062, 2 Фианит Круг 2,50|1|15,5|0|585|pomolvochnye|779.1|389.55
92010970|Серебро|None|2.75|18|0|925|dekorativnye_1|179.63|107.78
92010970|Серебро|None|2.46|17|0|925|dekorativnye_1|160.74|96.44
92010970|Серебро|None|2.57|17,5|0|925|dekorativnye_1|167.92|100.75
92010970|Серебро|None|2.6|18,5|0|925|dekorativnye_1|169.88|101.93
Z1-9702|Золото|2 Фианит круг 2,0=0,13; 1 Жемчуг белый 8-8,5=3,476|2.51|16,5|0|925|dekorativnye_1|999.88|599.93
92011255|Серебро|None|1.61|17|0|925|dekorativnye_1|186.74|112.04
92011255|Серебро|None|1.82|17,5|0|925|dekorativnye_1|211.08|126.65
92011255|Серебро|None|1.66|17|0|925|dekorativnye_1|192.51|115.51
92011255|Серебро|None|1.79|17|0|925|dekorativnye_1|172.63|103.58
90-01-7470-00|Серебро|6 Куб. Цирконий кр 1,50 синий;4 Куб. Цирконий кр 1,50 синий|0.83|17|0|925|dekorativnye_1|45.11|27.07
Z1-9656|Серебро|34 Фианит круг 1,0=0,272; 1 Жемчуг культ. белый 10-10,5=5,113|3.74|16,5|0|925|dekorativnye_1|707.42|141.48
Z1-9656|Серебро|34 Фианит круг 1,0=0,272; 1 Жемчуг культ. белый 10-10,5=5,113|3.8|16,5|0|925|dekorativnye_1|718.58|143.72
Z1-9656|Серебро|34 Фианит круг 1,0=0,272; 1 Жемчуг культ. белый 10-10,5=5,113|3.83|17|0|925|dekorativnye_1|776.8|155.36
Z1-9656|Серебро|34 Фианит круг 1,0=0,272; 1 Жемчуг культ. белый 10-10,5=5,113|3.77|17|0|925|dekorativnye_1|1064.76|212.95
Z1-9656|Серебро|34 Фианит круг 1,0=0,272; 1 Жемчуг культ. белый 10-10,5=5,113|3.82|17|0|925|dekorativnye_1|1198.56|239.71
