,id,matter,weight,size,is_defect,platemark,type,price_before_takeoff
428,П7412-001К14,gold,1.95,17.5,0,585,wedding,1114.29
429,П7412-001К14,gold,1.96,17.0,0,585,wedding,1120.0
430,П7412-001К14,gold,1.97,16.5,0,585,wedding,1125.72
431,П7412-001К14,gold,1.97,17.0,0,585,wedding,1125.72
432,П7412-001К14,gold,1.98,17.0,0,585,wedding,1131.43
433,П7412-001К14,gold,1.99,16.5,0,585,wedding,1137.15
434,П7412-001К14,gold,2.0,17.0,0,585,wedding,1142.86
435,П7412-001К14,gold,2.01,16.5,0,585,wedding,1148.57
436,П7412-001К14,gold,2.01,17.0,0,585,wedding,1148.57
437,П7412-001К14,gold,2.11,17.5,0,585,wedding,1205.72
438,П7412-001К14,gold,2.11,17.5,0,585,wedding,1205.72
439,П7412-001К14,gold,2.11,17.5,0,585,wedding,1205.72
440,П7412-001К14,gold,2.13,17.5,0,585,wedding,1217.15
441,П7412-001К14,gold,2.15,17.5,0,585,wedding,1228.57
442,П7412-001К14,gold,2.15,17.5,0,585,wedding,1228.57
443,П7412-001К14,gold,2.17,17.5,0,585,wedding,1240.0
444,П7412-001К14,gold,2.17,18.0,0,585,wedding,1240.0
445,П7412-001К14,gold,2.18,18.0,0,585,wedding,1245.72
446,П7412-001К14,gold,2.18,18.0,0,585,wedding,1245.72
447,П7412-001К14,gold,2.19,18.0,0,585,wedding,1251.43
448,П7412-001К14,gold,2.2,17.5,0,585,wedding,1257.15
449,П7412-001К14,gold,2.21,18.0,0,585,wedding,1262.86
450,П7412-001К14,gold,2.24,17.5,0,585,wedding,1280.0
451,П7412-001К14,gold,2.28,18.0,0,585,wedding,1302.86
452,Т10001012,gold,2.18,21.5,0,585,wedding,924.93
453,Т10001012,gold,2.18,21.5,0,585,wedding,924.93
454,Т10001012,gold,2.19,21.5,0,585,wedding,929.17
455,Т10001012,gold,2.19,22.0,0,585,wedding,929.17
456,Т10001012,gold,2.19,22.0,0,585,wedding,1220.14
457,Т10001012,gold,2.21,22.5,0,585,wedding,937.66
458,Т10001012,gold,2.29,22.5,0,585,wedding,971.6
459,Т10001012,gold,2.34,23.0,0,585,wedding,992.82
460,Т10001012,gold,2.18,22.0,0,585,wedding,924.93
461,Т10001012,gold,2.21,22.0,0,585,wedding,937.66
462,Т10001012,gold,1.52,15.0,0,585,wedding,644.91
463,Т10001012,gold,2.04,20.5,0,585,wedding,865.53
464,Т10001012,gold,2.05,20.5,0,585,wedding,869.77
465,Т10001012,gold,2.07,21.0,0,585,wedding,878.26
466,Т10001012,gold,2.11,21.5,0,585,wedding,895.23
467,Т10001012,gold,2.12,21.0,0,585,wedding,1181.14
468,Т10001012,gold,2.14,21.5,0,585,wedding,1192.28
469,Т10001012,gold,2.14,21.5,0,585,wedding,907.96
470,Т10001012,gold,2.14,21.5,0,585,wedding,1192.28
471,Т10001012,gold,2.15,21.5,0,585,wedding,1197.85
472,Т10001012,gold,2.15,21.5,0,585,wedding,912.2
473,Т10001012,gold,2.15,21.5,0,585,wedding,912.2
474,Т10001012,gold,2.15,21.5,0,585,wedding,1197.85
475,Т10001012,gold,2.15,21.5,0,585,wedding,912.2
476,Т10001012,gold,2.16,21.5,0,585,wedding,916.44
477,Т10001012,gold,2.16,21.5,0,585,wedding,1203.42
478,Т10001012,gold,2.22,22.0,0,585,wedding,941.9
479,Т10001012,gold,2.23,22.0,0,585,wedding,946.14
480,Т10001012,gold,2.23,22.5,0,585,wedding,946.14
481,Т10001012,gold,2.27,22.5,0,585,wedding,963.12
482,Т10001012,gold,2.27,22.5,0,585,wedding,963.12
483,Т10001012,gold,2.27,22.5,0,585,wedding,1264.71
484,Т10001012,gold,2.27,22.5,0,585,wedding,963.12
485,Т10001012,gold,2.31,23.0,0,585,wedding,980.09
486,Т10001012,gold,2.31,23.0,0,585,wedding,980.09
487,Т10001012,gold,2.31,23.0,0,585,wedding,980.09
488,Т10001012,gold,2.32,23.0,0,585,wedding,984.33
489,Т10001012,gold,1.58,15.0,0,585,wedding,670.36
490,Т10001012,gold,1.59,15.0,0,585,wedding,674.61
491,Т10001012,gold,1.59,15.0,0,585,wedding,674.61
492,Т10001012,gold,1.59,15.0,0,585,wedding,674.61
493,Т10001012,gold,1.79,19.0,0,585,wedding,759.46
494,Т10001012,gold,1.86,20.0,0,585,wedding,1036.28
495,Т10001012,gold,1.93,18.5,0,585,wedding,818.86
496,Т10001012,gold,1.83,20.5,0,585,wedding,776.43
497,Т10001012,gold,2.13,23.0,0,585,wedding,903.72
498,Т10001012,gold,2.2,22.5,0,585,wedding,933.42
499,Т10001012,gold,1.98,21.0,0,585,wedding,840.07
500,Т10001012,gold,2.09,22.5,0,585,wedding,886.75
501,Т10001012,gold,2.09,22.5,0,585,wedding,1164.42
502,Т10001012,gold,2.15,23.0,0,585,wedding,1013.57
503,Т10001012,gold,2.06,22.0,0,585,wedding,874.02
504,Т10001012,gold,2.06,22.0,0,585,wedding,874.02
505,Т10001012,gold,1.8,20.0,0,585,wedding,763.7
506,Т10001012,gold,1.99,21.5,0,585,wedding,844.32
507,Т10001012,gold,1.99,21.5,0,585,wedding,1108.71
508,Т10001012,gold,1.99,21.5,0,585,wedding,1108.71
509,Т10001012,gold,2.18,23.0,0,585,wedding,924.93
510,Т10001012,gold,1.42,15.0,0,585,wedding,602.48
511,Т10001012,gold,1.46,15.0,0,585,wedding,688.29
512,Т10001012,gold,2.15,21.0,0,585,wedding,912.2
513,Т10001012,gold,1.9,21.0,0,585,wedding,806.13
514,Т10001012,gold,2.03,21.5,0,585,wedding,861.29
515,Т10001012,gold,1.59,15.5,0,585,wedding,885.85
516,Т10001012,gold,2.06,21.5,0,585,wedding,1147.71
517,Т10001012,gold,1.88,19.5,0,585,wedding,1047.42
518,Т10001012,gold,1.89,21.0,0,585,wedding,1052.99
519,66086,gold,1.32,16.0,0,585,engagement,489.14
520,6015010,gold,6.31,17.0,0,585,decorative,707.68
521,6015010,gold,6.88,18.0,0,585,decorative,722.76
522,6015010,gold,7.06,18.0,0,585,decorative,717.65
523,6015010,gold,7.1,18.0,0,585,decorative,717.65
524,6015010,gold,7.19,16.5,0,585,decorative,707.68
525,6015010,gold,7.27,16.5,0,585,decorative,714.7
526,6015010,gold,7.39,18.5,1,585,decorative,707.68
527,6015010,gold,7.42,18.5,0,585,decorative,717.65
528,6015010,gold,6.88,17.0,0,585,decorative,723.35
529,6015010,gold,7.04,17.5,0,585,decorative,723.35
530,6015010,gold,7.05,19.0,0,585,decorative,726.96
531,6015010,gold,6.28,17.0,0,585,decorative,720.28
532,6015010,gold,7.3,18.5,0,585,decorative,717.85
533,CC73900226773,gold,1.53,16.5,0,585,engagement,1422.67
534,CC73900226773,gold,1.59,15.5,0,585,engagement,1542.65
535,CC73900226773,gold,1.59,15.5,0,585,engagement,1332.01
536,CC73900226773,gold,1.61,15.5,0,585,engagement,1521.97
537,CC73900226773,gold,1.63,17.0,0,585,engagement,1530.49
538,CC73900226773,gold,1.66,16.5,0,585,engagement,1434.95
539,CC73900226773,gold,1.67,16.5,0,585,engagement,1465.76
540,CC73900226773,gold,1.69,16.0,0,585,engagement,1425.52
541,CC73900226773,gold,1.72,17.0,0,585,engagement,1591.34
542,П7302-003К95,gold,2.32,15.5,0,375,wedding,994.28
543,П7302-003К95,gold,2.32,15.5,0,375,wedding,961.15
544,П7302-003К95,gold,2.32,15.5,0,375,wedding,994.28
545,П7302-003К95,gold,2.34,15.5,0,375,wedding,969.44
546,П7302-003К95,gold,2.35,15.5,0,375,wedding,973.58
547,П7302-003К95,gold,2.4,16.0,0,375,wedding,994.3
548,П7302-003К95,gold,2.43,16.0,0,375,wedding,1006.72
549,П7302-003К95,gold,2.59,17.0,0,375,wedding,1073.01
550,П7302-003К95,gold,2.59,17.0,0,375,wedding,1073.01
551,П7302-003К95,gold,2.61,17.5,0,375,wedding,1081.3
552,П7302-003К95,gold,2.62,17.0,0,375,wedding,1085.44
553,П7302-003К95,gold,2.62,17.5,0,375,wedding,1085.44
554,П7302-003К95,gold,2.67,17.5,0,375,wedding,1106.15
555,П7302-003К95,gold,2.67,18.0,0,375,wedding,1106.15
556,П7302-003К95,gold,2.7,17.5,0,375,wedding,1118.58
557,П7302-003К95,gold,2.7,17.5,0,375,wedding,1157.14
558,П7302-003К95,gold,2.7,18.0,0,375,wedding,1118.58
559,П7302-003К95,gold,2.7,18.0,0,375,wedding,1157.14
560,П7302-003К95,gold,2.7,18.0,0,375,wedding,1118.58
561,П7302-003К95,gold,2.7,18.0,0,375,wedding,1118.58
562,П7302-003К95,gold,2.7,18.0,0,375,wedding,1157.14
563,П7302-003К95,gold,2.8,18.5,0,375,wedding,1160.01
564,П7302-003К95,gold,2.81,18.5,0,375,wedding,1164.15
565,П7302-003К95,gold,2.9,19.5,0,375,wedding,1242.85
566,П7302-003К95,gold,2.9,19.5,0,375,wedding,1242.85
567,П7302-003К95,gold,2.9,19.5,0,375,wedding,1242.85
568,П7302-003К95,gold,2.9,19.5,0,375,wedding,1201.44
569,П7302-003К95,gold,2.97,20.0,0,375,wedding,1272.85
570,П7302-003К95,gold,2.97,20.0,0,375,wedding,1272.85
571,П7302-003К95,gold,2.97,20.0,0,375,wedding,1272.85
572,П7302-003К95,gold,2.97,20.0,0,375,wedding,1272.85
573,П7302-003К95,gold,2.97,20.0,0,375,wedding,1272.85
574,П7302-003К95,gold,2.97,20.0,0,375,wedding,1272.85
575,П7302-003К95,gold,2.97,20.0,0,375,wedding,1272.85
576,П7302-003К95,gold,2.97,20.0,0,375,wedding,1272.85
577,П7302-003К95,gold,3.01,20.0,0,375,wedding,1247.01
578,П7302-003К95,gold,3.02,20.5,0,375,wedding,1294.28
579,П7302-003К95,gold,3.02,20.5,0,375,wedding,1251.16
580,П7302-003К95,gold,3.02,20.5,0,375,wedding,1294.28
581,П7302-003К95,gold,3.02,20.5,0,375,wedding,1294.28
582,П7302-003К95,gold,3.02,20.5,0,375,wedding,1294.28
583,П7302-003К95,gold,3.02,20.5,0,375,wedding,1294.28
584,П7302-003К95,gold,3.02,20.5,0,375,wedding,1294.28
585,П7302-003К95,gold,3.02,20.5,0,375,wedding,1294.28
586,П7302-003К95,gold,3.02,20.5,0,375,wedding,1294.28
587,П7302-003К95,gold,3.09,21.0,0,375,wedding,1324.28
588,П7302-003К95,gold,3.1,21.0,0,375,wedding,1284.3
589,П7302-003К95,gold,3.12,21.0,0,375,wedding,1292.58
590,П7302-003К95,gold,3.12,21.0,0,375,wedding,1337.14
591,П7302-003К95,gold,3.12,21.0,0,375,wedding,1292.58
592,П7302-003К95,gold,3.12,21.0,0,375,wedding,1337.14
593,П7302-003К95,gold,3.12,21.0,0,375,wedding,1337.14
594,П7302-003К95,gold,3.12,21.0,0,375,wedding,1337.14
595,П7302-003К95,gold,3.17,21.5,0,375,wedding,1313.3
596,П7302-003К95,gold,3.17,21.5,0,375,wedding,1358.57
597,П7302-003К95,gold,3.17,21.5,0,375,wedding,1313.3
598,П7302-003К95,gold,3.17,21.5,0,375,wedding,1358.57
599,П7302-003К95,gold,3.25,22.0,0,375,wedding,1392.85
600,П7302-003К95,gold,3.25,22.0,0,375,wedding,1392.85
601,П7302-003К95,gold,3.25,22.0,0,375,wedding,1392.85
602,П7302-003К95,gold,3.25,22.0,0,375,wedding,1392.85
603,П7302-003К95,gold,3.25,22.0,0,375,wedding,1392.85
604,П7302-003К95,gold,3.25,22.0,0,375,wedding,1392.85
605,П7302-003К95,gold,3.25,22.0,0,375,wedding,1346.44
606,П7302-003К95,gold,3.25,22.0,0,375,wedding,1392.85
607,П7302-003К95,gold,3.25,22.0,0,375,wedding,1392.85
608,П7302-003К95,gold,3.26,22.0,0,375,wedding,1397.14
609,П7302-003К95,gold,3.26,22.0,0,375,wedding,1350.59
610,П7302-003К95,gold,3.27,22.0,0,375,wedding,1354.73
611,П7302-003К95,gold,3.27,22.0,0,375,wedding,1354.73
612,П7302-003К95,gold,3.28,22.0,0,375,wedding,1358.87
613,П7302-003К95,gold,3.28,22.0,0,375,wedding,1358.87
614,П7302-003К95,gold,3.28,22.0,0,375,wedding,1358.87
615,П7302-003К95,gold,3.31,22.5,0,375,wedding,1418.57
616,П7302-003К95,gold,3.31,22.5,0,375,wedding,1418.57
617,П7302-003К95,gold,3.31,22.5,0,375,wedding,1418.57
618,П7302-003К95,gold,2.36,15.5,0,375,wedding,977.72
619,П7302-003К95,gold,2.41,16.0,0,375,wedding,998.44
620,П7302-003К95,gold,2.41,16.0,0,375,wedding,998.44
621,П7302-003К95,gold,2.42,16.0,0,375,wedding,1002.58
622,П7302-003К95,gold,2.42,16.0,0,375,wedding,1037.14
623,П7302-003К95,gold,2.46,16.0,0,375,wedding,1019.15
624,П7302-003К95,gold,2.46,16.0,0,375,wedding,1019.15
625,П7302-003К95,gold,2.46,16.0,0,375,wedding,1019.15
626,П7302-003К95,gold,2.48,16.5,0,375,wedding,1062.85
627,П7302-003К95,gold,2.48,16.5,0,375,wedding,1062.85
628,П7302-003К95,gold,2.64,17.5,0,375,wedding,1093.73
629,П7302-003К95,gold,2.64,17.5,0,375,wedding,1131.42
630,П7302-003К95,gold,2.71,18.0,0,375,wedding,1122.73
631,П7302-003К95,gold,2.71,18.0,0,375,wedding,1122.73
632,П7302-003К95,gold,2.72,18.0,0,375,wedding,1165.71
633,П7302-003К95,gold,2.72,18.0,0,375,wedding,1126.87
634,П7302-003К95,gold,2.72,18.0,0,375,wedding,1126.87
635,П7302-003К95,gold,2.72,18.0,0,375,wedding,1165.71
636,П7302-003К95,gold,2.72,18.0,0,375,wedding,1165.71
637,П7302-003К95,gold,2.8,19.0,0,375,wedding,1200.0
638,П7302-003К95,gold,2.8,19.0,0,375,wedding,1200.0
639,П7302-003К95,gold,2.83,19.0,0,375,wedding,1172.44
640,П7302-003К95,gold,2.84,19.0,0,375,wedding,1176.58
641,П7302-003К95,gold,2.88,19.0,0,375,wedding,1193.16
642,П7302-003К95,gold,3.0,20.5,0,375,wedding,1285.71
643,П7302-003К95,gold,3.0,20.5,0,375,wedding,1285.71
644,П7302-003К95,gold,3.0,20.5,0,375,wedding,1285.71
645,П7302-003К95,gold,3.0,20.5,0,375,wedding,1285.71
646,П7302-003К95,gold,3.03,20.5,0,375,wedding,1298.57
647,П7302-003К95,gold,3.03,20.5,0,375,wedding,1298.57
648,П7302-003К95,gold,3.03,20.5,0,375,wedding,1298.57
649,П7302-003К95,gold,3.03,20.5,0,375,wedding,1298.57
650,П7302-003К95,gold,3.03,20.5,0,375,wedding,1298.57
651,П7302-003К95,gold,3.04,20.5,0,375,wedding,1302.85
652,П7302-003К95,gold,3.04,20.5,0,375,wedding,1302.85
653,П7302-003К95,gold,3.04,20.5,0,375,wedding,1302.85
654,П7302-003К95,gold,3.04,20.5,0,375,wedding,1259.44
655,П7302-003К95,gold,3.12,20.5,0,375,wedding,1292.58
656,П7302-003К95,gold,3.12,20.5,0,375,wedding,1292.58
657,П7302-003К95,gold,3.12,20.5,0,375,wedding,1292.58
658,П7302-003К95,gold,3.14,21.5,0,375,wedding,1345.71
659,П7302-003К95,gold,3.14,21.5,0,375,wedding,1300.87
660,П7302-003К95,gold,3.14,21.5,0,375,wedding,1300.87
661,П7302-003К95,gold,3.16,21.5,0,375,wedding,1309.16
662,П7302-003К95,gold,3.16,21.5,0,375,wedding,1354.28
663,П7302-003К95,gold,3.16,21.5,0,375,wedding,1354.28
664,П7302-003К95,gold,3.21,21.5,0,375,wedding,1329.87
665,П7302-003К95,gold,3.21,21.5,0,375,wedding,1375.71
666,П7302-003К95,gold,3.31,22.0,0,375,wedding,1371.3
667,П7302-003К95,gold,3.31,22.0,0,375,wedding,1371.3
668,П7302-003К95,gold,2.55,17.0,0,375,wedding,1092.85
669,П7302-003К95,gold,2.55,17.0,0,375,wedding,1092.85
670,П7302-003К95,gold,2.56,17.0,0,375,wedding,1060.58
671,П7302-003К95,gold,2.58,17.0,0,375,wedding,1105.71
672,П7302-003К95,gold,2.58,17.0,0,375,wedding,1105.71
673,П7302-003К95,gold,2.58,17.0,0,375,wedding,1105.71
674,П7302-003К95,gold,2.77,18.5,0,375,wedding,1147.58
675,П7302-003К95,gold,2.78,18.5,0,375,wedding,1191.42
676,П7302-003К95,gold,2.78,18.5,0,375,wedding,1191.42
677,П7302-003К95,gold,2.78,18.5,0,375,wedding,1191.42
678,П7302-003К95,gold,2.78,18.5,0,375,wedding,1191.42
679,П7302-003К95,gold,2.78,18.5,0,375,wedding,1151.73
680,П7302-003К95,gold,2.78,18.5,0,375,wedding,1191.42
681,П7302-003К95,gold,2.79,18.5,0,375,wedding,1155.87
682,П7302-003К95,gold,2.79,18.5,0,375,wedding,1155.87
683,П7302-003К95,gold,2.79,18.5,0,375,wedding,1155.87
684,П7302-003К95,gold,2.79,18.5,0,375,wedding,1195.71
685,П7302-003К95,gold,2.93,19.5,0,375,wedding,1255.71
686,П7302-003К95,gold,2.93,19.5,0,375,wedding,1213.87
687,П7302-003К95,gold,2.93,19.5,0,375,wedding,1255.71
688,П7302-003К95,gold,2.94,19.5,0,375,wedding,1218.01
689,П7302-003К95,gold,2.94,19.5,0,375,wedding,1218.01
690,П7302-003К95,gold,2.95,19.5,0,375,wedding,1222.16
691,П7302-003К95,gold,3.04,20.0,0,375,wedding,1259.44
692,П7302-003К95,gold,3.18,21.0,0,375,wedding,1317.44
693,П7302-003К95,gold,3.18,21.0,0,375,wedding,1317.44
694,П7302-003К95,gold,3.18,21.0,0,375,wedding,1317.44
695,П7302-003К95,gold,3.35,22.5,0,375,wedding,1387.87
696,П7302-003К95,gold,3.36,22.5,0,375,wedding,1392.01
697,П7302-003К95,gold,3.36,22.5,0,375,wedding,1392.01
698,П7302-003К95,gold,3.36,23.0,0,375,wedding,1392.01
699,П7302-003К95,gold,3.4,23.0,0,375,wedding,1457.14
700,П7302-003К95,gold,3.4,23.0,0,375,wedding,1457.14
701,П7302-003К95,gold,3.4,23.0,0,375,wedding,1457.14
702,П7302-003К95,gold,3.4,23.0,0,375,wedding,1408.59
703,П7302-003К95,gold,3.4,23.0,0,375,wedding,1408.59
704,П7302-003К95,gold,3.4,23.0,0,375,wedding,1457.14
705,П7302-003К95,gold,3.4,23.0,0,375,wedding,1457.14
706,П7302-003К95,gold,2.44,16.0,0,375,wedding,1010.87
707,П7302-003К95,gold,2.45,16.0,0,375,wedding,1050.0
708,П7302-003К95,gold,2.45,16.0,0,375,wedding,1015.01
709,П7302-003К95,gold,2.95,20.0,0,375,wedding,1264.28
710,П7302-003К95,gold,2.96,20.0,0,375,wedding,1268.57
711,П7302-003К95,gold,2.96,20.0,0,375,wedding,1268.57
712,П7302-003К95,gold,2.96,20.0,0,375,wedding,1268.57
713,П7302-003К95,gold,2.96,20.0,0,375,wedding,1268.57
714,П7302-003К95,gold,2.96,20.0,0,375,wedding,1226.3
715,П7302-003К95,gold,2.96,20.0,0,375,wedding,1268.57
716,П7302-003К95,gold,2.96,20.0,0,375,wedding,1268.57
717,П7302-003К95,gold,2.96,20.0,0,375,wedding,1268.57
718,П7302-003К95,gold,2.96,20.0,0,375,wedding,1268.57
719,П7302-003К95,gold,2.27,15.5,0,375,wedding,972.85
720,П7302-003К95,gold,2.27,15.5,0,375,wedding,972.85
721,П7302-003К95,gold,2.27,15.5,0,375,wedding,972.85
722,П7302-003К95,gold,2.27,15.5,0,375,wedding,972.85
723,П7302-003К95,gold,2.42,15.5,0,375,wedding,1002.58
724,П7302-003К95,gold,2.42,15.5,0,375,wedding,1002.58
725,П7302-003К95,gold,2.42,15.5,0,375,wedding,1002.58
726,П7302-003К95,gold,3.45,23.0,0,375,wedding,1429.3
727,П7302-003К95,gold,3.45,23.0,0,375,wedding,1429.3
728,П7302-003К95,gold,3.46,23.0,0,375,wedding,1433.44
729,П7302-003К95,gold,3.46,23.0,0,375,wedding,1433.44
730,П7302-003К95,gold,3.05,20.5,0,375,wedding,1307.14
731,П7302-003К95,gold,3.05,20.5,0,375,wedding,1307.14
732,П7302-003К95,gold,3.05,20.5,0,375,wedding,1307.14
733,П7302-003К95,gold,3.05,20.5,0,375,wedding,1307.14
734,П7302-003К95,gold,3.05,20.5,0,375,wedding,1307.14
735,П7302-003К95,gold,3.05,20.5,0,375,wedding,1307.14
736,П7302-003К95,gold,3.05,20.5,0,375,wedding,1307.14
737,П7302-003К95,gold,3.05,20.5,0,375,wedding,1307.14
738,П7302-003К95,gold,3.05,20.5,0,375,wedding,1307.14
739,П7302-003К95,gold,3.11,21.0,0,375,wedding,1332.85
740,П7302-003К95,gold,3.11,21.0,0,375,wedding,1332.85
741,П7302-003К95,gold,3.11,21.0,0,375,wedding,1332.85
742,П7302-003К95,gold,3.22,21.5,0,375,wedding,1334.01
743,П7302-003К95,gold,3.22,21.5,0,375,wedding,1334.01
744,П7302-003К95,gold,3.22,21.5,0,375,wedding,1334.01
745,П7302-003К95,gold,3.22,21.5,0,375,wedding,1380.0
746,П7302-003К95,gold,3.27,21.5,0,375,wedding,1354.73
747,П7302-003К95,gold,3.34,22.5,0,375,wedding,1383.73
748,П7302-003К95,gold,2.79,19.0,0,375,wedding,1155.87
749,П7302-003К95,gold,2.39,16.5,0,375,wedding,1024.28
750,П7302-003К95,gold,3.17,21.0,0,375,wedding,1313.3
751,П7302-003К95,gold,3.17,21.0,0,375,wedding,1358.57
752,П7302-003К95,gold,3.21,21.0,0,375,wedding,1329.87
753,П7302-003К95,gold,3.21,21.0,0,375,wedding,1329.87
754,П7302-003К95,gold,2.92,20.0,0,375,wedding,1209.73
755,П7302-003К95,gold,3.2,21.0,0,375,wedding,1325.73
756,П7302-003К95,gold,3.2,21.0,0,375,wedding,1325.73
757,П7302-003К95,gold,3.2,21.0,0,375,wedding,1325.73
758,П7302-003К95,gold,3.2,21.0,0,375,wedding,1325.73
759,П7302-003К95,gold,2.85,19.0,0,375,wedding,1221.42
760,П7302-003К95,gold,2.85,19.0,0,375,wedding,1221.42
761,П7302-003К95,gold,2.85,19.0,0,375,wedding,1221.42
762,П7302-003К95,gold,2.85,19.0,0,375,wedding,1221.42
763,П7302-003К95,gold,2.85,19.0,0,375,wedding,1221.42
764,П7302-003К95,gold,2.85,19.0,0,375,wedding,1221.42
765,П7302-003К95,gold,2.46,16.5,0,375,wedding,1054.28
766,П7302-003К95,gold,2.46,16.5,0,375,wedding,1054.28
767,П7302-003К95,gold,2.46,16.5,0,375,wedding,1054.28
768,П7302-003К95,gold,2.46,16.5,0,375,wedding,1054.28
769,П7302-003К95,gold,2.46,16.5,0,375,wedding,1054.28
770,П7302-003К95,gold,2.46,16.5,0,375,wedding,1054.28
771,П7302-003К95,gold,2.46,16.5,0,375,wedding,1019.15
772,П7302-003К95,gold,2.46,16.5,0,375,wedding,1054.28
773,П7302-003К95,gold,3.28,22.5,0,375,wedding,1358.87
774,П7302-003К95,gold,3.32,22.5,0,375,wedding,1375.44
775,П7302-003К95,gold,3.32,22.5,0,375,wedding,1422.85
776,П7302-003К95,gold,3.32,22.5,0,375,wedding,1422.85
777,П7302-003К95,gold,3.32,22.5,0,375,wedding,1422.85
778,П7302-003К95,gold,3.32,22.5,0,375,wedding,1375.44
779,П7302-003К95,gold,3.32,22.5,0,375,wedding,1422.85
780,П7302-003К95,gold,3.39,23.0,0,375,wedding,1404.44
781,П7302-003К95,gold,3.39,23.0,0,375,wedding,1404.44
782,П7302-003К95,gold,3.39,23.0,0,375,wedding,1452.85
783,П7302-003К95,gold,3.06,20.5,0,375,wedding,1311.42
784,П7302-003К95,gold,2.59,17.5,0,375,wedding,1110.0
785,П7302-003К95,gold,2.59,17.5,0,375,wedding,1110.0
786,П7302-003К95,gold,2.59,17.5,0,375,wedding,1110.0
787,П7302-003К95,gold,3.26,21.5,0,375,wedding,1350.59
788,П7302-003К95,gold,3.26,21.5,0,375,wedding,1350.59
789,П7302-003К95,gold,2.73,18.5,0,375,wedding,1131.01
790,П7302-003К95,gold,2.74,18.5,0,375,wedding,1135.15
791,П7302-003К95,gold,2.6,17.0,0,375,wedding,1077.15
792,П7302-003К95,gold,2.82,18.5,0,375,wedding,1168.3
793,П7302-003К95,gold,2.82,18.5,0,375,wedding,1168.3
794,П7302-003К95,gold,2.82,18.5,0,375,wedding,1168.3
795,П7302-003К95,gold,2.64,18.0,0,375,wedding,1131.42
796,П7302-003К95,gold,2.64,18.0,0,375,wedding,1093.73
797,П7302-003К95,gold,2.61,17.0,0,375,wedding,1081.3
798,П7302-003К95,gold,2.61,17.0,0,375,wedding,1081.3
799,П7302-003К95,gold,2.9,19.0,0,375,wedding,1201.44
800,П7302-003К95,gold,3.02,20.0,0,375,wedding,1251.16
801,П7302-003К95,gold,3.36,22.0,0,375,wedding,1392.01
802,П7302-003К95,gold,2.88,19.5,0,375,wedding,1193.16
803,П7302-003К95,gold,3.48,23.0,0,375,wedding,1441.73
804,П7302-003К95,gold,3.49,23.0,0,375,wedding,1495.71
805,П7302-003К95,gold,2.3,15.5,0,375,wedding,985.71
806,П7302-003К95,gold,2.54,16.5,0,375,wedding,1052.3
807,П7302-003К95,gold,3.23,21.5,0,375,wedding,1384.28
808,П7302-003К95,gold,3.23,21.5,0,375,wedding,1384.28
809,П7302-003К95,gold,2.69,17.5,0,375,wedding,1114.44
810,П7302-003К95,gold,2.69,17.5,0,375,wedding,1114.44
811,П7302-003К95,gold,3.33,22.0,0,375,wedding,1379.59
812,П7302-003К95,gold,3.16,21.0,0,375,wedding,1354.28
813,П7302-003К95,gold,3.16,21.0,0,375,wedding,1354.28
814,П7302-003К95,gold,3.37,22.5,0,375,wedding,1444.28
815,П7302-003К95,gold,3.37,22.5,0,375,wedding,1396.16
816,П7302-003К95,gold,2.66,18.0,0,375,wedding,1102.01
817,П7302-003К95,gold,2.66,18.0,0,375,wedding,1102.01
818,П7302-003К95,gold,2.35,15.0,0,375,wedding,973.58
819,П7302-003К95,gold,2.39,15.5,0,375,wedding,990.15
820,П7302-003К95,gold,3.03,20.0,0,375,wedding,1255.3
821,П7302-003К95,gold,3.03,20.0,0,375,wedding,1255.3
822,П7302-003К95,gold,3.03,20.0,0,375,wedding,1255.3
823,П7302-003К95,gold,2.8,19.5,0,375,wedding,1200.0
824,П7302-003К95,gold,2.8,19.5,0,375,wedding,1200.0
825,П7302-003К95,gold,2.8,19.5,0,375,wedding,1200.0
826,П7302-003К95,gold,2.8,19.5,0,375,wedding,1200.0
827,П7302-003К95,gold,2.8,19.5,0,375,wedding,1200.0
828,П7302-003К95,gold,2.84,19.5,0,375,wedding,1217.14
829,П7302-003К95,gold,2.41,15.5,0,375,wedding,998.44
830,П7302-003К95,gold,2.72,18.5,0,375,wedding,1126.87
831,П7302-003К95,gold,2.72,18.5,0,375,wedding,1126.87
832,П7302-003К95,gold,2.72,18.5,0,375,wedding,1165.71
833,П7302-003К95,gold,3.13,20.5,0,375,wedding,1296.73
834,П7302-003К95,gold,3.13,20.5,0,375,wedding,1296.73
835,П7302-003К95,gold,3.47,23.0,0,375,wedding,1487.14
836,П7302-003К95,gold,3.38,22.5,0,375,wedding,1400.3
837,П7302-003К95,gold,2.65,17.5,0,375,wedding,1135.71
838,П7302-003К95,gold,2.65,17.5,0,375,wedding,1097.87
839,П7302-003К95,gold,2.94,19.0,0,375,wedding,1218.01
840,П7302-003К95,gold,3.14,21.0,0,375,wedding,1300.87
841,П7302-003К95,gold,3.15,21.0,0,375,wedding,1350.0
842,П7302-003К95,gold,3.15,21.0,0,375,wedding,1350.0
843,П7302-003К95,gold,3.15,21.0,0,375,wedding,1350.0
844,П7302-003К95,gold,3.15,21.0,0,375,wedding,1350.0
845,П7302-003К95,gold,2.95,19.0,0,375,wedding,1222.16
846,П7302-003К95,gold,3.41,23.0,0,375,wedding,1412.73
